0,0,0,0,0.00079061,0.0011868,0.0016737,0.0022173,0.0027595,0.0032262,0.0035433,0.0036557,0.0035433,0.0032262,0.0027595,0.0022173,0.0016737,0.0011868,0.00079061,0,0,0,0,0.00052666,0.00079061,0.0011149,0.0014771,0.0018382,0.0021491,0.0023603,0.0024352,0.0023603,0.0021491,0.0018382,0.0014771,0.0011149,0.00079061,0.00052666,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0.0011149,0.0016737,0.0023603,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.010747,0.0099121,0.00898,0.0081237,0.0074348,0.00691,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149,0,0,0,0,0,0,0,0,0,0.0011149,0.0016737,0.0023603,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0036536,0.0049892,0.0055482,0.0064835,0.0069936,0.0085651,0.0098614,0.010674,0.01086,0.010387,0.0093393,0.0078931,0.0062704,0.0071174,0.0069419,0.0069936,0.0068298,0.0084999,0.0099373,0.010914,0.01126,0.010914,0.0099373,0.0084999,0.0068298,0.0056821,0.0044464,0.0035502
0,0,0,0,0.0011149,0.0016737,0.0023603,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014771,0.0022173,0.0036536,0.0049331,0.0062704,0.0075044,0.0084579,0.0089789,0.00898,0.0084625,0.0075157,0.0062916,0.0049651,0.0036944,0.002592,0.00079061,0.0020037,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.010247,0.0097184,0.0091542,0.0086921,0.0083816,0.0081764,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0,0,0,0,0,0,0.0014771,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.005276,0.0054435,0.0060267,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.00691,0.0067694,0.0071459,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603
0,0,0,0,0.0014771,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011149,0.0016737,0.0031509,0.0043138,0.0055652,0.006767,0.0077563,0.0083816,0.0085401,0.0082054,0.0074348,0.0063531,0.0051198,0.003891,0.0027887,0.0011868,0.0026288,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0093393,0.0091755,0.0090469,0.0090469,0.0091755,0.0093393,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0,0,0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0062518,0.0063028,0.006835,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0071459,0.0067694,0.00691,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491
0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079061,0.0011868,0.0027887,0.003891,0.0051198,0.0063531,0.0074348,0.0082054,0.0085401,0.0083816,0.0077563,0.006767,0.0055652,0.0043138,0.0031509,0.0016737,0.003264,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0.0014771,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0081764,0.0083816,0.0086921,0.0091542,0.0097184,0.010247,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0,0,0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0069849,0.0068819,0.0073045,0.0068298,0.0084999,0.0099373,0.010914,0.01126,0.010914,0.0099373,0.0084999,0.0068298,0.0069936,0.0064152,0.0063268,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382
0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052666,0.00079061,0.002592,0.0036944,0.0049651,0.0062916,0.0075157,0.0084625,0.00898,0.0089789,0.0084579,0.0075044,0.0062704,0.0049331,0.0036536,0.0022173,0.0038374,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0.0011149,0.0016737,0.0023603,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.00691,0.0074348,0.0081237,0.00898,0.0099121,0.010747,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0,0,0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0073571,0.0070865,0.0073571,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0064739,0.0057606,0.0054872,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771
0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0042735,0.0036557,0.0051554,0.0068298,0.0084999,0.0099373,0.010914,0.01126,0.010914,0.0099373,0.0084999,0.0068298,0.0051554,0.0036557,0.0024352,0,0,0,0.00079061,0.0011868,0.0016737,0.0022173,0.0027595,0.0032262,0.0035433,0.0036557,0.0035433,0.0056614,0.0064152,0.0073727,0.0085035,0.0096867,0.010728,0.010914,0.01126,0.010914,0.0099373,0.0084999,0.0068298,0.0051554,0.0036557,0.0024352,0,0,0,0,0,0,0,0,0,0.0024352,0.0036557,0.0051554,0.0068298,0.0084999,0.0099373,0.010914,0.01126,0.010914,0.0099373,0.0084999,0.0068298,0.0073045,0.0068819,0.0069849,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0056646,0.0048999,0.0045094,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149
0,0,0,0,0.0024352,0.0036557,0.0051554,0.0068298,0.0084999,0.0099373,0.010914,0.01126,0.010914,0.0099373,0.0084999,0.0068298,0.0051554,0.0036557,0.0024352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0045094,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0.00052666,0.00079061,0.0011149,0.0014771,0.0018382,0.0021491,0.0023603,0.0024352,0.0023603,0.0045094,0.0053815,0.0064739,0.0077346,0.009029,0.010158,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0,0,0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.006835,0.0063028,0.0062518,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0046821,0.0039463,0.0035119,0.0022173,0.0027595,0.0032262,0.0035433,0.0036557,0.0035433,0.0032262,0.0027595,0.0022173,0.0016737,0.0011868,0.00079061
0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0023603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0045094,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0,0,0,0,0,0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0,0,0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0060267,0.0054435,0.005276,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0036536,0.0030079,0.002592,0.0014771,0.0018382,0.0021491,0.0023603,0.0024352,0.0023603,0.0021491,0.0018382,0.0014771,0.0011149,0.00079061,0.00052666
0,0,0,0,0.0021491,0.0032262,0.0045496,0.0060273,0.0075011,0.0087697,0.0096316,0.0099373,0.0096316,0.0087697,0.0075011,0.0060273,0.0045496,0.0032262,0.0021491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024352,0.0036557,0.0051554,0.0068298,0.0084999,0.0099373,0.010914,0.01126,0.010914,0.0099373,0.0084999,0.0068298,0.0051554,0.0036557,0.0042735,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0,0,0,0,0,0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0,0,0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0050065,0.0044332,0.0041985,0.0031269,0.0038915,0.0045496,0.0049968,0.0051554,0.0049968,0.0045496,0.0038915,0.0031269,0.0023603,0.0016737,0.0011149,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0018382,0.0027595,0.0038915,0.0051554,0.006416,0.0075011,0.0082383,0.0084999,0.0082383,0.0075011,0.006416,0.0051554,0.0038915,0.0027595,0.0018382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023603,0.0035433,0.0049968,0.0066197,0.0082383,0.0096316,0.010578,0.010914,0.010578,0.0096316,0.0082383,0.0066197,0.0049968,0.0035433,0.0038374,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0,0,0,0,0,0,0,0,0,0.0014771,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0031269,0.0022173,0.0014771,0,0,0,0,0,0,0,0,0,0.0014771,0.0022173,0.0031269,0.0041425,0.0051554,0.0060273,0.0066197,0.0068298,0.0066197,0.0060273,0.0051554,0.0041425,0.0039175,0.0034042,0.0031508,0.0022173,0.0027595,0.0032262,0.0035433,0.0036557,0.0035433,0.0032262,0.0027595,0.0022173,0.0016737,0.0011868,0.00079061,0,0,0,0,0,0,0,0,0,0,0,0
